,exp,learning_rate,seq_len,pred_len,loss_pred_len,width,hidden_units,include_affine,affine_in_first_layer,n_hidden_layers,n_integral_layers,use_revin,val_loss,val_loss_norm,train_loss,epoch,train_mse,val_mse,test_mse,train_mae,val_mae,test_mae,train_nmse,val_nmse,test_nmse,train_nmae,val_nmae,test_nmae
93,270,0.005,10,5,5,5,32,True,False,3,3,False,0.1593394080797831,0.03186788161595662,0.14782787007944925,9.0,2479.9992072534064,3352.2114123679003,1961.8520433567844,38.43425825930189,44.76575196281312,40.10659979295361,0.014232578380912594,0.01560444578730578,0.010539372797140319,0.09449711335566387,0.09733196852017385,0.09334689191504082
94,14,0.005,48,5,5,10,32,True,False,3,3,False,0.03473634893695513,0.006947269787391026,0.02857542410492897,15.0,2560.47102114189,3489.8008478948136,2198.0721651235185,41.665143539559125,44.81011212061321,42.43365957570631,0.011970408882790901,0.016244920573491518,0.011808383849179541,0.09094138252857636,0.09742841862529295,0.09876305282476268
95,48,0.001,48,24,24,10,32,True,False,3,3,False,0.15238039195537567,0.006349182998140653,0.1302759237587452,23.0,2396.5258128183395,3166.317251599858,2675.907158681322,41.5688611573756,44.91836159242049,47.78628283907717,0.011203951788841045,0.014739113922143792,0.014375387385291243,0.0907312295756506,0.0976637801175119,0.1112211207688719
96,17,0.001,96,5,5,10,64,True,False,3,3,False,0.015456843189895153,0.0030913686379790304,0.016928596422076225,11.0,3492.6534475946014,3015.305625899354,1742.0287830153682,53.38839065551758,44.96758180648562,36.8635002786799,0.01527529068868392,0.014036159234440517,0.009358448222289654,0.11231778999921867,0.09777079720347356,0.08579867637466941
97,184,0.001,24,12,12,5,32,True,False,3,3,False,0.17293447256088257,0.014411206046740213,0.1992094044884046,7.0,4230.302392393165,3219.9918944559154,1847.2098621921573,52.66904791010136,44.97958478275578,38.70758176641203,0.02252279659639604,0.014988967810090768,0.009923497257665923,0.123870023625374,0.09779689468329354,0.09009071998361433
98,204,0.005,10,5,5,10,32,True,False,3,3,True,0.020808147887388866,0.004161629577477773,0.015885317432028905,21.0,239.46819766430445,3011.30786980074,3542.5104918821157,11.90186742585281,44.98689979674324,51.94503225873606,0.0013742947509921635,0.014017549797075816,0.019030914608547066,0.029262750635045687,0.09781279935773626,0.12090048363141111
99,30,0.005,10,5,5,10,32,True,False,3,3,True,0.020808147887388866,0.004161629577477773,0.015885317432028905,21.0,239.46819766430445,3011.30786980074,3542.5104918821157,11.90186742585281,44.98689979674324,51.94503225873606,0.0013742947509921635,0.014017549797075816,0.019030914608547066,0.029262750635045687,0.09781279935773626,0.12090048363141111
100,110,0.005,24,24,24,32,32,True,False,3,3,False,0.3166767507791519,0.013194864615797997,0.44593849778175354,11.0,3496.0089083305115,3346.5356264331213,1886.181057500695,47.44700799318581,45.04495179167871,38.768990843883586,0.018613302368905116,0.015578025170278809,0.01013285655012514,0.11158853699236963,0.09793901894963068,0.09023364774480408
101,182,0.001,24,5,5,5,32,True,False,3,3,False,0.06687735641996066,0.013375471283992132,0.07821703382900783,6.0,3964.376538722971,3238.234302373235,1840.0250922777786,51.106657434600635,45.04520451379201,38.4998610622199,0.021106965443827196,0.015073885683804066,0.00988489956175622,0.12019550599515845,0.09793956843086794,0.08960725635860403
102,163,0.001,96,5,5,5,32,True,False,3,3,False,0.015409608061114946,0.0030819216122229894,0.016006003133952618,11.0,3224.0130412861663,3007.3606610321635,1675.8163196787145,51.397908138699,45.062663002619665,35.76174542330956,0.014100378731726485,0.013999175656049634,0.009002744622069141,0.10813023921193828,0.09797752756280423,0.08323437543836328
